W. Knoll,K. Mathauer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,D. Johannsmann,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,R. Schmidt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,Ch. Schoppmann,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,D. Brandl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,H. Voit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,G. Wegner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W. Knoll,A. Ostrowski,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,P. W. Murray,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,P. L. Wincott,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,D. Purdie,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,I. T. McGovern,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,C. F. J. Flipse,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,R. Casanova,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,R. A. D. Pattrick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,F. M. Leibsle,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,W. R. Flavell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,J. H. Laverty,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,H. J. Fisher,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
